"Time,sec",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,IslAv
678.6549076,86.909,30.404,88.426,68.263,105.649,120.192,96.224,96.253,53.055,97.665,109.768,91.504,269.599,218.186,204.132,58.941,86.191,125.51,91.52,157.55,156.915,238.864,312.213,282.506,249.26,281.674,292.771,213.51,136.434,185.794,243.588,190.927,127.243,216.946,226.026,220.176,234.29,168.644,50.888,101.223,123.065,135.737,85.831,62.629,90.294,108.909,49.819,291.403,351.686,156.841
679.1459748,86.668,29.184,85.599,67.614,105.313,123.388,91.884,100.181,54.962,100.411,110.478,96.937,280.702,227.688,203.626,57.197,87.063,130.177,86.874,159.356,155.449,236.234,311.693,295.633,255.286,301.514,333.569,209.62,136.838,180.332,241.121,197.37,129.749,226.639,225.079,220.324,235.62,168.001,46.617,109.881,120.695,140.286,91.124,63.974,94.521,111.495,47.901,283.92,356.64,159.437
679.637042,87.016,30.059,86.388,76.988,102.075,115.383,94.4,92.88,51.788,101.778,111.155,96.947,274.154,222.363,205.582,55.16,86.437,123.792,86.978,157.327,160.828,247.261,305.912,291.886,244.317,306.14,341.722,214.355,145.694,191.059,243.879,203.036,126.275,234.833,224.22,230.592,235.415,169.254,50.955,114.509,123.742,141.745,89.007,66.474,89.111,110.227,47.499,282.627,350.052,160.026
680.1281092,85.878,28.221,85.003,79.988,102.74,116.135,89.644,97.253,52.365,101.606,111.005,87.645,269.977,224.017,201.98,55.197,84.137,131.904,83.061,162.873,159.938,231.905,308.74,293.143,258.023,295.067,332.354,203.104,140.47,175.282,243.614,195.938,130.092,233.392,229.78,220.736,233.358,166.736,47.95,104.392,114.136,140.904,85.406,60.75,91.609,110.18,48.084,295.888,354.362,158.285
680.6191765,87.946,28.562,83.819,72.865,106.341,118.766,91.877,96.234,52.049,99.654,108.392,91.798,278.311,219.282,194.106,53.565,83.896,124.774,84.474,155.787,161.83,236.594,308.512,295.35,248.912,297.381,329.174,205.779,144.867,188.296,241.715,193.188,123.976,238.434,228.011,220.167,233.191,168.607,49.217,98.892,113.808,137.553,86.577,61.812,91.341,111.975,47.4,287.561,353.811,157.886
681.1102437,89.031,28.621,85.948,70.614,104.604,119.799,93.961,96.924,53.843,97.465,111.412,89.802,268.648,224.971,198.185,54.535,82.577,129.676,86.942,160.421,154.799,234.499,312.117,291.007,250.931,294.832,323.778,214.362,140.854,183.622,237.87,198.681,128.686,236.873,231.861,223.122,236.218,167.723,43.815,95.755,121.838,134.382,83.49,60.866,89.682,104.523,48.409,286.547,352.411,157.786
681.6013109,88.125,27.209,86.224,68.041,102.359,123.922,96.185,91.059,54.626,98.48,113.142,93.866,280.195,227.776,198.723,56.665,86.839,128.302,88.548,158.002,159.413,240.653,306.813,277.443,238.653,294.776,329.521,223.331,146.869,183.597,244.481,200.702,120.842,237.958,238.096,222.393,232.68,163.16,49.155,105.918,127.171,140.292,86.757,60.943,89.662,113.141,47.381,273.059,349.284,158.621
682.0923782,87.49,27.268,88.066,67.281,103.353,118.964,93.776,102.451,53.166,104.594,114.532,92.17,276.418,227.42,200.524,58.171,88.194,133.892,92.834,168.507,157.395,238.839,307.625,284.572,247.821,288.41,320.431,221.982,138.614,187.143,245.559,193.289,118.808,223.023,233.303,216.573,236.603,168.802,48.517,95.234,127.005,141.618,85.723,59.678,90.338,106.099,47.192,282.007,360.35,158.605
682.5834454,91.608,29.091,85.351,71.825,103.11,123.49,94.427,93.036,52.044,100.434,111.625,94.828,270.189,220.788,197.089,55.104,86.937,131.03,88.139,165.773,169,240.523,308.804,291.301,237.156,290.713,323.118,211.74,132.203,180.618,249.683,191.749,124.401,233.447,231.451,226.376,237.841,165.172,44.857,106.558,120.426,141.752,86.78,63.379,89.072,113.151,48.918,280.117,339.737,158.081
683.0745126,88.94,27.668,86.661,77.199,105.108,120.185,93.445,92.015,53.131,101.118,112.687,94.802,271.181,229.652,190.583,55.721,85.035,130.86,88.292,153.902,158.116,232.979,301.543,286.036,250.382,287.867,334.035,210.8,134.725,184.981,238.009,186.728,126.168,227.175,226.124,218.768,236.271,166.139,44.685,99.396,120.939,144.35,85.095,63.101,91.285,111.882,47.468,281.888,354.106,157.331
683.5655798,85.84,29.601,85.289,69.649,106.73,120.071,93.331,95.002,53.382,100.819,109.009,87.176,268.072,220.594,193.99,56.844,84.151,127.674,91.925,153.796,158.357,231.913,305.725,279.677,229.095,286.545,322.243,216.117,137.41,181.926,243.305,188,124.891,233.14,229.445,228.659,241.886,173.434,47.553,106.303,127.143,143.033,86.592,61.812,92.149,110.901,47.144,291.043,346.709,157.247
684.0566471,87.45,28.715,84.776,71.456,102.571,119.877,96.432,93.448,50.945,104.411,111.057,87.702,262.706,220.606,185.035,55.602,87.817,130.547,89.363,146.978,154.065,228.798,302.817,271.806,242.29,280.912,312,216.985,134.917,181.16,238.536,183.546,125.1,233.979,229.804,225.906,240.895,172.504,49.147,113.108,132.127,136.986,85.927,61.332,95.729,112.664,52.268,299.076,357.899,156.934
684.5477143,85.038,29.364,87.881,71.684,104.542,119.65,91.66,95.122,51.778,101.213,107.275,89.031,262.278,212.57,188.695,53,88.557,124.983,85.951,142.211,159.025,222.067,292.957,270.98,223.481,274.063,318.104,212.698,131.849,182.044,235.092,177.529,123.822,213.912,232.985,223.517,244.512,173.723,47.687,110.017,126.147,146.386,90.383,64.198,93.413,105.818,49.335,295.286,359.582,154.961
685.0387815,84.984,30.005,84.541,85.322,104.84,115.482,97.941,99.322,52.567,103.295,114.671,85.605,260.807,211.026,185.864,56.807,85.965,131.579,90.424,146.511,149.96,225.038,299.062,268.165,244.065,280.695,323.875,222.449,132.697,182.555,233.089,179.099,126.961,227.008,226.482,220.423,246.839,172.399,46.81,102.292,121.681,141.283,86.621,61.42,91.679,110.583,47.517,296.709,366.161,156.351
685.5298487,87.443,29.495,84.941,75.17,101.862,122.972,92.224,92.139,49.327,99.907,112.656,85.193,251.307,205.719,175.505,57.952,85.166,127.378,85.209,135.583,158.513,214.864,286.931,261.192,236.309,274.335,311.111,215.847,131.249,184.128,239.879,184.013,119.562,229.273,226.828,222.088,237.439,175.891,47.943,99.496,124.012,143.348,90.173,62.649,93.083,107.669,46.239,288.062,356.256,153.582
686.020916,85.984,28.579,87.226,78.146,105.502,121.045,92.635,100.057,54.846,101.224,115.536,89.393,257.918,200.179,174.97,55.201,82.374,134.225,89.039,133.611,141.491,208.666,297.755,282.588,236.821,283.494,317.333,228.769,135.603,181.122,234.939,177.88,122.511,228.8,232.628,220.373,251.675,180.793,50.795,107.353,122.024,143.404,86.395,58.085,88.063,112.217,46.369,302.915,362.132,155.728
686.5119832,87.256,27.232,85.577,75.573,104.745,120.518,90.772,97.722,53.177,107.479,113.787,83.981,254.169,202.074,168.069,53.138,88.522,130.735,88.095,135.204,141.844,211.078,292.519,265.512,235.794,284.768,329.222,222.228,142.066,175.714,234.767,181.687,114.029,227.977,224.067,217.315,245.619,179.531,48.197,102.74,127.775,142.837,88.788,69.539,92.264,117.687,49.43,279.616,344.4,154.221
687.0030504,82.503,27.012,85.785,74.433,102.715,115.562,95.584,97.522,54.587,104.903,113.619,83.189,249.422,198.905,162.218,56.665,87.374,130.627,90.876,130.119,136.286,202.259,293.165,274.009,233.382,275.421,315.264,216.059,126.924,178.595,241.213,176.891,119.397,229.002,227.41,221.916,253.543,179.993,47.285,100.422,128.941,143.029,92.629,64.523,92.612,113.76,48.925,294.801,366.965,153.842
687.4941176,88.169,28.355,84.971,71.164,106.531,123.776,92.495,95.103,53.789,104.673,112.908,82.506,238.453,189.816,167.067,58.58,87.568,132.029,86.633,123.423,138.567,192.489,280.543,251.886,227.011,274.431,311.139,218.733,132.889,182.853,232.314,175.006,126.032,224.804,233.924,224.388,249.567,178.306,47.188,106.81,127.442,138.813,87.004,59.941,92.494,111.573,48.722,305.05,358.799,152.382
687.9851849,85.015,27.316,89.451,75.497,106.504,118.945,94.879,93.735,51.326,103.411,111.105,84.29,234.339,189.296,162.085,54.918,86.405,133.139,88.178,119.45,128.107,200.122,284.499,275.9,219.954,283.228,331.924,221.432,140.775,182.345,234.951,182.278,119.073,232.315,233.638,222.502,250.21,176.842,49.115,101.974,122.916,145.132,89.948,65.706,96.977,113.593,48.612,284.162,352.277,153.057
688.4762521,84.715,29.714,87.212,73.234,100.902,120.789,97.904,97.213,53.664,112.163,113.274,85.462,237.541,179.635,155.592,55.881,86.879,135.566,88.007,127.605,132.616,190.553,286.273,262.726,230.141,275.196,307.382,219.982,126.371,179.733,237.305,173.278,124.229,230.058,226.063,221.187,250.875,183.054,47.902,100.102,119.635,142.525,90.186,61.683,92.309,112.755,49.984,298.764,348.09,151.916
688.9673193,83.626,29.601,82.499,69.374,102.677,117.759,94.078,97.034,53.729,113.067,115.407,82.803,227.7,181.623,159.896,53.193,86.517,131.34,86.224,119.057,134.33,188.496,285.49,261.024,216.214,275.006,328.965,221.792,136.5,179.874,235.726,182.158,121.292,226.664,233.007,219.092,256.81,177.722,49.118,108.24,125.771,145.205,90.626,63.948,94.494,117.942,48.359,293.506,349.217,152.118
689.4583866,89.858,29.791,89.768,74.942,105.607,115.177,92.788,96.244,53.904,104.83,115.887,85.595,227.875,178.031,153.366,56.948,86.648,134.524,86.778,116.094,127.969,186.243,280.138,259.365,233.126,274.792,311.889,222.477,126.074,174.84,229.369,177.484,123.302,227.24,230.612,218.582,249.103,185.159,47.143,107.113,124.595,143.348,90.812,60.887,98.111,111.949,45.985,296.249,360.475,151.41
689.9494538,85.557,30.091,83.968,68.427,103.502,121.05,93.943,94.259,53.653,107.135,110.826,86.948,223.619,179.127,151.379,53.755,84,133.525,91.664,116.282,124.746,180.244,274.884,252.715,208.248,282.209,316.931,217.902,116.363,170.347,225.948,164.388,118.47,229.887,228.797,229.367,247.252,181.06,43.307,105.011,128.56,154.94,90.839,62.887,91.178,114.954,48.735,292.286,352.081,149.536
690.440521,84.054,26.434,80.742,74.708,104.932,120.518,93.674,101.834,52.16,109.97,111.705,81.823,226.128,169.27,150.775,55.952,88.492,128.654,88.105,112.726,121.221,175.653,273.313,263.586,220.931,276.808,310,229.763,136.869,176.637,239.268,180.336,114.966,229.169,230.972,221.082,250.17,180.56,47.872,115.587,133.579,154.141,88.751,61.644,96.61,114.406,50.332,284.211,364.192,151.128
690.9315882,84.813,32.091,84.659,71.795,103.07,122.568,92.491,94.183,52.435,108.213,111.929,79.992,225.426,172.962,139.827,53.446,87.131,130.606,90.168,111.321,114.578,172.42,265.417,254.621,217.897,268.777,295.694,224.918,126.764,175.195,234.098,166.585,117.723,228.543,231.043,224.635,257.181,180.458,48.593,113.236,135.201,144.239,88.047,63.343,92.548,113.561,49.152,292.362,367.473,149.254
691.4226555,84.92,29.515,80.031,74.298,105.958,118.47,90.475,96.078,53.336,107.54,112.987,84.882,211.074,168.396,142.936,58.086,89.123,131.758,89.559,106.605,125.062,166.902,274.215,249,208.26,270.164,304.486,220.983,130.404,173.544,228.539,163.837,112.713,222.351,221.98,219.609,251.837,184.479,48.815,108.864,136.927,150.228,92.156,67.722,93.765,115.677,48.447,287.86,351.107,148.285
691.9137227,86.025,28.126,84.729,76.836,104.04,117.854,93.715,99.238,54.222,109.673,118.667,80.408,210.103,163.89,141.415,55.387,89.197,129.625,86.424,104.483,115.917,166.783,268.084,259.664,210.195,268.544,299.722,215.953,127.456,168.231,232.343,163.743,119.015,228.102,225.835,223.399,248.213,181.757,44.877,106.351,134.037,146.076,91.018,66.394,95.278,114.035,49.172,286.341,354.867,147.867
692.4047899,85.397,29.537,85.081,72.17,105.253,115.782,90.973,100.345,54.664,112.499,113.414,81.947,204.049,163.305,135.174,49.364,87.23,135.372,88.727,106.491,113.217,168.774,264.523,243.967,207.931,265.544,305.785,215.151,121.908,179.765,219.634,170.683,116.083,222.758,225.845,219.318,248.678,179.114,49.48,108.348,136.325,143.832,92.29,63.601,91.546,113.291,47.799,280.149,351.539,146.605
692.8958571,86.085,28.396,86.414,72.292,105.389,120.567,93.829,94.272,53.961,107.006,109.237,80.906,203.566,157.398,136.265,59.086,87.927,133.394,87.625,99.495,115.404,168.399,261.792,248.69,216.137,266.494,295.264,214.942,126.716,176.62,224.513,168.486,106.981,221.065,224.878,222.185,253.619,182.371,45.602,108.935,133.316,150.364,90.491,57.825,95.285,115.089,48.338,290.574,361.231,146.831
693.3869244,86.969,28.48,83.765,73.532,100.143,120.409,92.763,95.596,54.669,108.505,114.445,80.811,198.078,158.661,135.43,54.777,90.82,131.688,92.34,103.067,118.192,162.876,258.78,238.036,210.332,261.104,303.139,210.685,127.066,176.231,235.484,155.931,113.642,220.67,229.229,213.461,247.961,176.502,47.448,97.835,130.567,144.991,89.76,63.838,94.732,117.366,47.113,285.348,361.066,145.803
693.8779916,86.613,28.273,85.87,69.69,104.531,119.243,91.571,98.32,52.846,108.364,113.902,78.095,199.463,156.404,136.339,55.699,88.24,136.764,90.893,103.515,111.038,160.685,264.496,249.537,208.859,257.671,280.007,208.759,123.4,174.905,232.646,168.527,112.837,219.62,224.771,219.876,240.031,177.147,49.798,104.065,127.935,144.589,89.507,62.688,95.677,116.657,47.852,277.906,347.924,144.98
694.3690588,95.281,28.926,86.263,72.942,106.19,124.338,94.082,97.461,52.452,110.576,118.296,82.508,201.3,155.138,134.263,57.461,90.153,133.748,94.161,100.252,111.188,157.911,254.478,226.842,203.744,252.796,282.75,212.383,122.535,174.225,219.775,159.959,109.606,214.603,214.009,208.712,247.04,176.422,49.195,99.712,126.105,145.332,88.819,62.915,97.343,116.935,47.632,287.023,344.697,143.887
694.8601261,94.314,28.62,83.773,65.251,105.607,117.976,94.342,95.806,52.848,113.57,118.741,81.5,194.691,151.361,132.818,57.152,86.445,138.514,90.745,100.415,107.806,157.651,255.773,234.535,202.748,253.094,291.757,208.145,128.489,165.084,218.288,161.762,110.786,222.699,225.464,220.075,245.178,176.699,48.882,108.173,128.857,142.752,87.733,64.425,95.12,118.424,49.357,264.535,338.269,143.613
695.3511933,90.294,29.771,90.389,72.041,98.04,120.958,92.888,95.248,51.035,115.871,116.729,82.973,192.545,147.948,131.079,55.911,91.664,134.424,92.733,100.047,109.386,154.622,253.702,230.762,203.695,254.74,300.521,204.429,122.022,172.294,229.473,165.537,111.569,216.935,224.549,221.124,244.605,174.577,48.435,105.803,136.647,145.174,90.582,65.688,94.379,120.854,49.24,286.348,341.82,144.533
695.8422605,90.623,29.286,87.705,72.298,106.428,121.482,93.733,96.28,55.975,112.036,117.818,79.91,195.765,148.988,132.967,58.691,93.491,130.703,90.402,103.949,108.991,148.506,253.377,236.183,195.962,252.438,279.847,207.991,119.954,171.225,232.986,157.638,110.423,220.213,226.786,216.491,250.953,172.715,47.168,115.08,124.244,143.781,90.357,62.41,92.799,117.305,47.048,272.68,338.061,143.513
696.3333277,90.459,28.611,86.855,70.947,102.318,123.504,97.614,96.855,53.607,110.037,120.814,79.729,191.488,144.102,127.291,52.037,90.09,129.838,91.696,98.043,104.935,152.349,245.55,234.361,199.168,251.229,290.812,210.929,121.939,169.414,224.499,162.512,111.796,211.643,222.384,214.356,253.625,179.69,46.258,105.303,127.466,150.404,88.635,61.972,94.377,118.873,48.856,282.208,328.425,142.855
696.824395,92.688,30.268,90.705,68.778,100.087,123.029,92.884,103.345,53.514,112.338,114.567,83.221,189.387,144.256,127.122,55.242,90.875,131.777,89.44,95.613,99.357,149.04,249.771,227.555,198.752,244.455,278.889,211.068,120.747,167.416,228.767,159.964,106.91,212.977,218.283,211.964,249.108,185.534,48.172,115.184,128.215,141.928,92.204,64.487,94.54,116.722,49.475,278.217,341.36,142.453
697.3154622,91.211,29.966,89.535,70.743,106.098,120.504,90.594,98.419,55.753,115.71,118.899,80.695,179.047,140.623,128.726,55.342,91.114,133.666,90.849,99.646,104.283,146.152,235.97,226.675,194.889,242.713,276.139,206.669,115.081,164.288,224.026,153.246,104.521,207.645,219.303,211.702,246.716,175.98,48.44,102.963,125.098,145.19,87.177,58.866,98.002,117.424,49.097,272.652,331.913,140.407
697.8065294,88.995,31.433,86.779,74.544,104.008,122.315,96.678,100.389,54.688,110.686,114.151,81.906,188.455,140.783,127.929,54.61,91.125,128.316,89.628,96.591,101.018,145.939,250.377,225.633,198.469,247.831,276.868,206.207,119.887,173.897,224.669,159.623,109.606,222.587,222.778,211.285,246.627,176.961,48.617,100.21,122.079,141.793,89.738,65.237,95.569,115.72,48.947,274.616,332.121,141.611
698.2975966,92.481,30.323,85.972,71.193,100.752,118.794,96.434,101.373,53.221,115.836,117.04,77.391,177.677,143.215,126.029,54.599,87.144,136.701,90.491,91.716,98.904,143.192,238.913,215.459,197.489,238.19,251.278,199.466,116.21,162.252,212.478,156.274,107.092,206.307,205.614,215.129,239.908,171.476,48.062,96.208,128.545,142.596,89.266,62.727,98.417,115.308,47.562,272.957,304.714,137.763
698.7886639,90.152,29.513,87.351,67.918,101.749,116.522,98.758,100.356,53.112,117.897,120.765,80.811,179.605,140.401,124.343,56.55,90.24,136.525,90.954,94.448,98.694,144.358,237.225,223.399,191.76,241.671,277,204.19,115.179,166.933,214.305,155.21,109.762,217.136,220.874,207.298,238.512,164.761,47.217,97.472,121.981,144.571,90.307,64.585,93.388,118.255,48.464,252.497,314.818,138.771
699.2797311,86.534,28.392,85.581,78.123,103.582,120.679,93.658,96.731,54.753,123.778,117.104,76.729,174.097,136.387,120.645,55.476,92.975,135.507,93.854,91.712,96.714,140.381,239.591,225.717,193.027,235.845,257.146,186.2,104.535,160.2,214.527,149.931,109.012,203.708,214.965,205.124,233.754,167.829,43.673,95.299,122.618,142.775,90.893,57.454,98.497,118.075,46.635,267.531,325.159,137.002
699.7707983,84.617,28.443,86.973,76.825,108.103,125.026,95.333,100.884,55.846,120.054,117.306,80.765,173.584,135.733,123.085,54.647,91.749,135.404,91.153,91.297,94.917,138.389,238.134,219.624,185.824,244.135,269.812,190.839,112.708,167.212,222.38,148.12,103.927,208.549,220.46,211.26,240.386,162.861,43.35,92.965,123.489,141.332,88.714,61.17,93.847,117.247,48.306,271.304,316.464,137.848
700.2618655,91.138,29.096,88.341,71.573,107.015,129.898,95.482,97.251,54.4,119.862,114.446,79.525,167.804,134.558,120.908,57.881,88.59,136.738,85.846,86.947,96.621,136.908,233.116,220.209,194.592,231.073,267.771,197.698,114.188,165.866,217.21,151.293,109.482,202.808,209.83,211.187,233.664,166.452,42.472,91.18,126.253,144.313,89.85,65.649,97.032,122.854,48.767,258.387,314.293,137.108
700.7529328,91.399,29.029,89.158,66.52,106.807,125.86,96.363,101.516,54.496,114.88,115.861,79.004,168.374,134.033,122.143,53.104,90.282,137.922,87.895,91.174,92.971,135.071,228.872,224.541,187.63,231.037,260.104,197.953,108.594,167.496,218.545,145.574,108.937,215.804,219.837,217.172,243.451,166.379,46.428,89.175,122.218,140.217,93.303,56.889,95.551,118.172,50.407,267.835,312.499,137.112
701.244,92.394,28.901,85.33,66.602,105.542,127.175,97.29,103.438,54.222,121.963,119.391,79.107,169.72,134.236,124.969,51.528,87.293,138.296,93.418,91.634,99.741,129.355,229.854,212.022,195.927,230.276,265.66,194.55,109.672,164.933,213.951,145.839,106.331,204.582,215.708,206.893,239.277,169.911,44.483,83.727,124.955,148.467,93.402,61.193,97.546,122.272,47.167,259.87,308.718,136.709
701.7350672,96.187,28.758,86.212,71.556,103.571,132.073,89.879,105.366,51.875,122.714,115.015,78.04,166.99,130.849,123.371,56.929,93.535,136.777,91.309,85.466,88.533,132.639,216.946,203.526,184.565,229.883,265.319,192.395,110.987,163.334,210.631,144.345,95.392,193.814,202.364,203.382,243.017,167.072,46.423,96.879,121.574,143.975,92.478,65.987,92.479,118.06,48.639,263.27,310.674,135.001
702.2261345,88.475,28.663,85.901,68.55,100.522,123.839,96.947,106.554,55.024,126.505,118.635,80.193,167.247,133.749,117.668,52.286,89.467,142.53,92.112,87.012,85.558,125.874,232.972,215.171,184.95,237.278,266.153,195.122,115.308,157.769,214.974,142.895,107.448,206.148,216.05,203.586,226.626,158.879,46.238,86.009,118.056,145.322,90.111,67.049,92.467,117.328,47.902,237.975,285.789,134.467
702.7172017,92.187,29.148,89.855,79.035,104.812,127.671,93.76,103.907,55.824,123.271,118.069,81.147,169.28,129.69,112.861,53.401,92.781,138.809,92.272,86.348,93.922,124.53,227.898,201.626,184.943,225.631,244.903,179.336,102.991,163.687,211.066,143.901,109.148,197.123,211.434,203.929,227.06,159.631,47.993,87.768,121.065,142.279,92.583,59.015,90.795,118.647,49.52,250.526,287.049,133.35
703.2082689,90.737,28.971,86.358,70.351,104.671,125.423,97.792,101.907,52.628,115.318,119.053,78.756,163.66,123.081,113.298,57.639,92.066,136.552,93.711,80.151,85.574,131.878,214.247,197.069,182.176,215.964,244.16,186.515,101.387,156.45,207.576,138.467,100.214,199.81,209.898,202.946,225.259,158.282,43.827,99.494,123.293,147.154,91.611,52.245,97.725,119.536,49.131,250.352,292.402,131.771
703.6993361,92.056,28.503,89.347,73.158,101.967,121.38,99.751,103.297,53.088,121.424,119.133,78.038,162.117,128.487,111.153,56.216,92.683,138.503,95.248,87.808,90.962,119.97,215.693,196.223,175.573,220.613,245.118,186.946,106.895,155.67,210.398,139.182,97.555,191.182,205.381,196.112,223.491,157.279,43.778,91.262,130.825,144.326,93.96,58.564,96.84,117.924,48.221,238.19,285.336,131.364
704.1904034,91.098,29.886,85.296,70.199,106.636,123.397,90.861,101.884,55.497,114.107,120.589,80.622,159.257,126.501,112.794,53.286,91.929,136.008,92.28,83.853,85.612,124.294,210.231,197.646,175.813,221.505,259.785,182.87,102.349,152.765,202.669,133.949,96.299,186.889,201.094,193.918,214.653,149.94,44.748,93.134,122.091,140.23,94.887,62.214,92.772,122.207,49.069,236.604,275.485,129.627
704.6814706,90.779,29.912,88.1,61.959,106.181,122.222,94.559,100.699,53.912,120.634,115.155,81.613,157.232,123.79,108.758,50.703,94.383,134.801,95.808,85.284,88.17,121.68,200.831,189.428,172.073,198.113,224.806,171.622,101.958,153.349,201.617,129.938,100.129,186.409,203.784,201.964,214.11,151.112,45.263,90.143,119.098,142.495,90.008,58.423,97.302,120.722,46.286,235.231,271.962,127.439
705.1725378,89.668,29.227,85.094,73.006,103.882,123.51,93.384,99.215,53.664,122.52,114.472,75.616,161.556,120.621,108.545,56.301,98.528,135.145,93.778,80.313,85.009,115.453,207.205,184.537,169.198,211.071,232.174,182.371,103.55,148.779,196.942,135.651,92.818,191.678,195.209,194.985,210.581,154.298,45.373,87.463,123.778,142.016,90.464,64.392,94.738,118.828,49.119,230.229,266.718,127.401
705.663605,93.971,29.135,87.948,68.608,103.691,122.626,98.153,107.076,55.424,118.12,118.221,79.244,156.226,119.671,110.632,54.323,91.079,139.078,92.384,83.816,84.35,116.818,200.313,185.232,170.462,205.95,217.847,177.967,102.954,150.2,191.663,121.221,88.925,172.215,188.105,187.562,211.714,145.541,47.178,86.396,123.71,144.409,92.227,63.119,96.632,117.21,47.12,213.895,264.315,125.402
706.1546723,92.733,27.687,83.456,72.526,107.17,123.494,96.057,101.379,54.864,118.858,120.605,77.265,157.788,119.351,109.047,49.39,89.882,138.912,94.708,83.323,83.788,116.645,198.543,176.383,169.439,192.728,232.035,165.118,94.511,150.313,190.781,117.694,89.925,179.359,197.061,189.457,210.515,147.228,44.617,81.11,115.529,146.205,87.016,58.134,94.163,115.72,46.868,222.668,261.582,124.36
706.6457395,96.113,29.911,87.932,69.877,108.478,122.114,94.153,99.861,54.535,122.047,114.511,77.397,155.471,120.764,109.779,59.796,93.399,137.444,92.114,79.928,84.739,117.006,190.293,180.421,166.947,201.951,209.403,171.518,100.948,150.693,187.533,121.503,89.182,173.62,190.702,187.446,215.487,146.918,44.282,83.128,111.773,142.897,94.815,64.675,93.732,122.894,50.285,235.856,270.716,125.041
